Lettre;Utilisé dans le Logotron;Niv.;_ Racine;Préfixe;Suffixe;Sens;Etymologie;Unicité;Explication;Exemples;Origine;Frequence;Exclusivité;RechercheV;;RechercheV;;Sens multiple
S;0;3;s;;-s;pluriel;;;;;;Absent;;;0;-s;0;FALSE
S;1;2;sacchar;sacchar-;;le sucre;Du latin saccharum (« sucre »).;saccharo;;;Latin;Moyen;;sacchar-;1;;1;FALSE
S;2;2;sacchari;sacchari-;;le sucre;Du latin saccharum (« sucre »).;saccharo;;saccharifère;Latin;Rare;;sacchari-;2;;2;FALSE
S;2;2;saccharo;saccharo-;;le sucre;Du latin saccharum (« sucre »).;saccharo;;;Latin;Rare;;saccharo-;2;;2;FALSE
S;0;3;sal;sal-;;le sel;Du latin sal (« sel »).;;;;Latin;Absent;;sal-;0;;0;FALSE
S;2;3;sali;sali-;;le sel;Du latin sal (« sel »).;;;saliculture;Latin;Moyen;;sali-;2;;2;FALSE
S;2;3;sapio;sapio-;;intelligent(e);Du latin sapiens (« intelligent »).;;;sapiosexuel;Latin;Absent;;sapio-;2;;2;FALSE
S;2;3;sapro;sapro-;;putride;Du grec ancien σαπρός, sapros (« putride »).;;;saprophyte;Grec;Moyen;;sapro-;2;;2;FALSE
S;2;3;sarco;sarco-;;la chair;Du grec ancien σάρξ, σαρκός, sarx, sarkos (« chair, corps »).;;;sarcophage;Grec;Moyen;;sarco-;2;;2;FALSE
S;2;2;saure;;-saure;lézard;;;;;;Moyen;;;2;-saure;2;FALSE
S;2;2;scaphe;;-scaphe;véhicule;;scaphe;;;;Moyen;;;2;-scaphe;2;FALSE
S;2;2;scato;scato-;;l'excrément;;scato;;;;Moyen;;scato-;2;;2;FALSE
S;2;2;schizo;schizo-;;fendu(e);;;;;;Frequent;;schizo-;2;;2;FALSE
S;2;1;scope;;-scope;visionneuse;Du grec ancien σκοπός, skopos (« celui ou celle qui observe »).;scope;;;Grec;Frequent;;;2;-scope;2;FALSE
S;2;1;scopie;;-scopie;examen;Du grec ancien σκοπός, skopos (« celui ou celle qui observe »).;scope;;;Grec;Frequent;;;2;-scopie;2;FALSE
S;1;1;scopique;;-scopique;examen;Du grec ancien σκοπός, skopos (« celui ou celle qui observe »).;scope;;;Grec;Frequent;;;1;-scopique;1;FALSE
S;0;1;scopisme;;-scopisme;examen;Du grec ancien σκοπός, skopos (« celui ou celle qui observe »).;scope;;;Grec;Absent;;;0;-scopisme;0;FALSE
S;0;1;scopo;scopo-;;visionneuse;Du grec ancien σκοπός, skopos (« celui ou celle qui observe »).;scope;Préfixe non retenu, un seul mot correspond (scopolamine);scopolamine;Grec;Absent;;scopo-;0;;0;FALSE
S;1;3;se;;-se;affection;;;;;;Absent;;;1;-se;1;FALSE
S;1;3;sélén;sélén-;;la lune;Du grec ancien σελήνη, selếnê (« lune »).;;;sélénite;Grec;Rare;;sélén-;1;;1;FALSE
S;2;3;sélène;;-sélène;lune;Du grec ancien σελήνη, selếnê (« lune »).;;;périsélène;Grec;Rare;;;2;-sélène;2;FALSE
S;2;3;séléno;séléno-;;la lune;Du grec ancien σελήνη, selếnê (« lune »).;;;sélénographie;Grec;Moyen;;séléno-;2;;2;FALSE
S;0;1;semi;semi-;;la moitié;Du latin semi.;semi;Semi- a (presque ?) toujours un tiret derrière lui : on ne retient que la version avec un tiret.;semiconducteur;Latin;Absent;;semi-;0;;0;FALSE
S;1;1;semi-;semi--;;la moitié;Du latin semi.;semi;;semi-rigide;Latin;Rare;;semi--;1;;1;FALSE
S;2;3;sémio;sémio-;;le sens;Du grec ancien σημεῖον, sêmeion (« signe »).;sémio;;sémiologie;Grec;Moyen;;sémio-;2;;2;FALSE
S;2;2;septua;septua-;;soixante-dix;Du latin -septua, par ex. dans septuagenarius (« septuagénaire »).;;;septuagénaire;Latin;Rare;;septua-;2;;2;FALSE
S;2;3;séro;séro-;;le sérum;De sérum issu du latin serum.;;;sérologie;Latin;Moyen;;séro-;2;;2;FALSE
S;2;2;sexa;sexa-;;soixante;Du latin -sexa, par ex. dans sexagenarius (« sexagénaire »).;;;sexagénaire;Latin;Rare;;sexa-;2;;2;FALSE
S;2;1;sexo;sexo-;;le sexe;;sexo;;sexologie;;Moyen;;sexo-;2;;2;FALSE
S;2;1;sexué;;-sexué;sexué;;sexo;;;;Moyen;;;2;-sexué;2;FALSE
S;2;1;sexuel;;-sexuel;sexualité;;sexo;;;;Moyen;;;2;-sexuel;2;FALSE
S;1;2;sidér;sidér-;;le fer;Du grec ancien σίδηρος (sidêros) « fer ».;sidéro;;sidérurgie;Grec;Moyen;;sidér-;1;;1;FALSE
S;1;2;sidér;sidér-;;l'astre -> la stupeur;Du latin sideralis, de sidus, « astre ».;;;;Latin;Moyen;;sidér-;1;;1;TRUE
S;2;2;sidéro;sidéro-;;le fer;Du grec ancien σίδηρος (sidêros) « fer ».;sidéro;;;Grec;Frequent;;sidéro-;2;;2;FALSE
S;0;2;sidéro;sidéro-;;l'astre;Du latin sideralis, de sidus, « astre ».;;Un seul mot (sidérostat), préfixe non retenu;sidérostat;Latin;Frequent;;sidéro-;0;;0;TRUE
S;2;2;sismo;sismo-;;le tremblement de terre;Du grec ancien σεισμός, seismos (« tremblement de terre »).;;;sismologie;Grec;Moyen;;sismo-;2;;2;FALSE
S;2;3;site;;-site;nourriture;Du grec σῖτος (sitos), « blé, grain, froment ».;;;parasite, autosite;Grec;Frequent;;;2;-site;2;FALSE
S;1;1;soci;soci-;;partagé(e);Du latin socius (« uni, partagé, mis en commun »).;;;;Latin;Moyen;;soci-;1;;1;FALSE
S;2;1;socio;socio-;;partagé(e);Du latin socius (« uni, partagé, mis en commun »).;;;;Latin;Frequent;;socio-;2;;2;FALSE
S;2;3;soléno;soléno-;;le tuyau;Du grec ancien σωλήν (sôlên) « tuyau ».;;;solénoïde;Grec;Moyen;;soléno-;2;;2;FALSE
S;2;2;soli;soli-;;seul(e);Du latin solus (« seul »).;;;soliloque;Latin;Moyen;;soli-;2;;2;FALSE
S;1;2;soma;soma-;;le corps;Du grec ancien σῶμα (soma) « corps ».;somato;;;Grec;Absent;;soma-;1;;1;FALSE
S;1;2;somatique;;-somatique;corps;Du grec ancien σῶμα (soma) « corps ».;somato;;;Grec;Rare;;;1;-somatique;1;FALSE
S;2;2;somatisme;;-somatisme;corps;Du grec ancien σῶμα (soma) « corps ».;somato;;;Grec;Rare;;;2;-somatisme;2;FALSE
S;2;2;somato;somato-;;le corps;Du grec ancien σῶμα (soma) « corps ».;somato;;;Grec;Moyen;;somato-;2;;2;FALSE
S;2;2;some;;-some;corps;Du grec ancien σῶμα (soma) « corps ».;somato;;chromosome;Grec;Frequent;;;2;-some;2;FALSE
S;2;2;somie;;-somie;corps;Du grec ancien σῶμα (soma) « corps ».;somato;;diplosomie;Grec;Moyen;;;2;-somie;2;FALSE
S;2;1;somni;somni-;;le sommeil;Du latin somnus (« sommeil »).;somni;;somnifère;Latin;Moyen;;somni-;2;;2;FALSE
S;2;1;somnie;;-somnie;sommeil;Du latin somnus (« sommeil »).;somni;;insomnie;Latin;Rare;;;2;-somnie;2;FALSE
S;2;1;sono;sono-;;le son;Du latin sonus (« son »).;sono;;sonomètre;Latin;Moyen;;sono-;2;;2;FALSE
S;1;3;soph;soph-;;le sage;;sophia;;;;Moyen;;soph-;1;;1;FALSE
S;2;2;sophe;;-sophe;sage;;sophia;;;;Moyen;;;2;-sophe;2;FALSE
S;2;2;sophie;;-sophie;sagesse;;sophia;;;;Moyen;;;2;-sophie;2;FALSE
S;1;2;sophique;;-sophique;sagesse;;sophia;;;;Moyen;;;1;-sophique;1;FALSE
S;2;2;sophisme;;-sophisme;sagesse;;sophia;;;;Rare;;;2;-sophisme;2;FALSE
S;2;3;sophro;sophro-;;sain(e);Du grec ancien σώφρων, sôphron (« sain d'esprit ou de cœur. »);;;sophrologie;Grec;Rare;;sophro-;2;;2;FALSE
S;2;3;sotério;sotério-;;le salut;Du grec ancien σωτηρία, sôtêria (« salut »).;;;sotériologie;Grec;Rare;;sotério-;2;;2;FALSE
S;2;2;spatio;spatio-;;l'espace;Du latin spatium ( « espace »).;;;spationaute;Latin;Moyen;;spatio-;2;;2;FALSE
S;2;2;spectro;spectro-;;le spectre;Du latin spectrum, de specio (« regarder ») avec le suffixe -trum.;;;spectromètre;Latin;Frequent;;spectro-;2;;2;FALSE
S;1;2;spélé;spélé-;;la caverne;;;;;;Rare;;spélé-;1;;1;FALSE
S;2;2;spéléo;spéléo-;;la caverne;;;;;;Moyen;;spéléo-;2;;2;FALSE
S;1;1;sperma;sperma-;;la semence;Du grec ancien σπέρμα, spérma, « semence ».;;;spermathèque;Grec;Rare;;sperma-;1;;1;FALSE
S;2;1;spermato;spermato-;;la semence;Vient du génitif σπέρματος, spermatos, du mot grec ancien σπέρμα, sperma, « sperme, semence ».;;;spermatogenèse;Grec;Moyen;;spermato-;2;;2;FALSE
S;2;1;spermie;;-spermie;semence;Du grec ancien σπέρμα, spérma, « semence ».;;;panspermie;Grec;Moyen;;;2;-spermie;2;FALSE
S;2;1;spermo;spermo-;;la semence;Du grec ancien σπέρμα, spérma, « semence ».;;;spermogramme;Grec;Moyen;;spermo-;2;;2;FALSE
S;2;1;sphère;;-sphère;sphère;Via le latin sphaera (« sphère »), du grec ancien σφαῖρα, sphaîra (« balle, ballon, globe »).;;;;Grec;Frequent;;;2;-sphère;2;FALSE
S;1;1;sphérique;;-sphérique;sphère;Via le latin sphaera (« sphère »), du grec ancien σφαῖρα, sphaîra (« balle, ballon, globe »).;;;;Grec;Frequent;;;1;-sphérique;1;FALSE
S;2;1;sphéro;sphéro-;;la sphère;Via le latin sphaera (« sphère »), du grec ancien σφαῖρα, sphaîra (« balle, ballon, globe »).;;;;Grec;Moyen;;sphéro-;2;;2;FALSE
S;2;3;sphygmo;sphygmo-;;la pulsation;Du grec ancien σφυγμός, sphygmós (« pulsation »).;;;sphygmographe;Grec;Moyen;;sphygmo-;2;;2;FALSE
S;1;3;splén;splén-;;la rate;Du grec ancien σπλήν, splēn (« rate »).;;;;Grec;Moyen;;splén-;1;;1;FALSE
S;2;3;spléno;spléno-;;la rate;Du grec ancien σπλήν, splēn (« rate »).;;;;Grec;Moyen;;spléno-;2;;2;FALSE
S;1;3;spondyl;spondyl-;;l'attache -> la vertèbre;Du latin spondylus (« attache », « vertèbre »).;;;spondylarthrite;Latin;Rare;;spondyl-;1;;1;FALSE
S;2;3;spondylo;spondylo-;;l'attache -> la vertèbre;Du latin spondylus (« attache », « vertèbre »).;;;spondyloarthrite;Latin;Moyen;;spondylo-;2;;2;FALSE
S;1;2;spongi;spongi-;;l'éponge;Du latin spongia (« éponge »).;spongia;;spongiforme;Latin;Moyen;;spongi-;1;;1;FALSE
S;2;2;spongio;spongio-;;l'éponge;Du latin spongia (« éponge »).;spongia;;spongiosité;Latin;Rare;;spongio-;2;;2;FALSE
S;2;2;spor;spor-;;l'ensemencement / la dissémination / la dispersion;Du grec ancien σπορά, sporá (« ensemencement »).;;;;Grec;Rare;;spor-;2;;2;FALSE
S;2;2;sporo;sporo-;;l'ensemencement / la dissémination / la dispersion;Du grec ancien σπορά, sporá (« ensemencement »).;;;;Grec;Moyen;;sporo-;2;;2;FALSE
S;2;1;stable;;-stable;stable;Du latin stabilis (« stable »).;;;monostable;Latin;Moyen;;;2;-stable;2;FALSE
S;2;3;staphylo;staphylo-;;en grappe;Du grec ancien σταφυλή, staphulê (« grappe de raisin »).;;;staphylocoque;Grec;Moyen;;staphylo-;2;;2;FALSE
S;2;2;stase;;-stase;arrêt;Du grec ancien στατός, statos (« stationnaire »).;statos;;;Grec;Moyen;;;2;-stase;2;FALSE
S;2;2;stasie;;-stasie;arrêt;Du grec ancien στατός, statos (« stationnaire »).;statos;;;Grec;Moyen;;;2;-stasie;2;FALSE
S;2;2;stat;;-stat;maintien;Du grec ancien στατός, statos (« stationnaire »).;statos;;;Grec;Frequent;;;2;-stat;2;FALSE
S;1;2;statique;;-statique;arrêt;Du grec ancien στατός, statos (« stationnaire »).;statos;;;Grec;Frequent;;;1;-statique;1;FALSE
S;2;2;statisme;;-statisme;arrêt;Du grec ancien στατός, statos (« stationnaire »).;statos;;;Grec;Moyen;;;2;-statisme;2;FALSE
S;2;2;stato;stato-;;immobile;Du grec ancien στατός, statos (« stationnaire »).;statos;;;Grec;Moyen;;stato-;2;;2;FALSE
S;2;3;stato;stato-;;l'état;Du latin status (« état »).;status (état);;statolâtrie;Latin;Moyen;;stato-;2;;2;TRUE
S;2;3;stato;stato-;;fixé(e);Du latin status (« fixé »).;status (fixé);;statolithe;Latin;Moyen;;stato-;2;;2;TRUE
S;2;3;stéato;stéato-;;la graisse;Du grec ancien στέαρ, στέατος, stéar, stéatos (« graisse »).;stéato;;;Grec;Moyen;;stéato-;2;;2;FALSE
S;2;2;sténo;sténo-;;étroit(e);Du grec ancien στενός, stenós (« étroit, resserré, court »).;sténo;;;Grec;Moyen;;sténo-;2;;2;FALSE
S;2;3;sténose;;-sténose;rétrécissement;Du grec ancien στενός, stenós (« étroit, resserré, court »).;;;craniosténose;Grec;Moyen;;;2;-sténose;2;FALSE
S;2;2;stéréo;stéréo-;;solide -> robuste / le relief;Du grec ancien στερεός, stereós (« ferme, dur »), par extension « robuste, vigoureux ». Par extension de solide au sens de « volume », exprime une idée d'espace tridimensionnel.;;;stéréotype, stéréophonie;Grec;Frequent;;stéréo-;2;;2;FALSE
S;2;2;stétho;stétho-;;la poitrine;Du grec ancien στῆθος, stễthos (« poitrine »).;;;stéthoscope;Grec;Rare;;stétho-;2;;2;FALSE
S;2;3;stoma;stoma-;;la bouche;Du grec ancien στόμα, stóma (« bouche »).;;;;Grec;Rare;;stoma-;2;;2;FALSE
S;2;3;stomato;stomato-;;la bouche;Du grec ancien στόμα, stóma (« bouche »).;;;;Grec;Moyen;;stomato-;2;;2;FALSE
S;2;3;stome;;-stome;bouche;Du grec ancien στόμα, stóma (« bouche »).;;;;Grec;Frequent;;;2;-stome;2;FALSE
S;2;3;stomie;;-stomie;bouche;Du grec ancien στόμα, stóma (« bouche »).;;;;Grec;Frequent;;;2;-stomie;2;FALSE
S;0;3;strata;strata-;;l'armée;Du grec ancien στρατός, stratos (« armée »).;strato (stratos);Un seul mot (statagème), préfixe non retenu;stratagème;Grec;Absent;;strata-;0;;0;FALSE
S;2;2;strati;strati-;;la strate;Du latin stratus (« étendu »).;strato (stratus);;stratigraphie;Latin;Moyen;;strati-;2;;2;FALSE
S;2;2;strato;strato-;;la strate;Du latin stratus (« étendu »).;strato (stratus);;stratosphère;Latin;Moyen;;strato-;2;;2;FALSE
S;2;3;strato;strato-;;l'armée;Du grec ancien στρατός, stratos (« armée »).;strato (stratos);;stratocratie, (stratagème);Grec;Moyen;;strato-;2;;2;TRUE
S;2;3;strepto;strepto-;;tourné(e);Du grec ancien στρεπτός, streptos (« tourné »).;;;streptocoque;Grec;Moyen;;strepto-;2;;2;FALSE
S;2;2;strobo;strobo-;;le tourbillon;Du grec ancien στρόβος (« tourbillon »).;;;stroboscope;Grec;Rare;;strobo-;2;;2;FALSE
S;2;3;strophe;;-strophe;tournant;Du grec ancien στροφή strophê (« tournant », « retournement »).;;;catastrophe;Grec;Moyen;;;2;-strophe;2;FALSE
S;2;3;strophie;;-strophie;tournant;Du grec ancien στροφή strophê (« tournant », « retournement »).;;;;Grec;Rare;;;2;-strophie;2;FALSE
S;1;2;styl;styl-;;la colonne;Du grec ancien στυ̃λος (stulos) « colonne [de temple] ».;;;;Grec;Moyen;;styl-;1;;1;FALSE
S;2;2;style;;-style;colonne;Du grec ancien στυ̃λος (stulos) « colonne [de temple] ».;;;;Grec;Frequent;;;2;-style;2;FALSE
S;2;2;stylo;stylo-;;la colonne;Du grec ancien στυ̃λος (stulos) « colonne [de temple] ».;;;;Grec;Moyen;;stylo-;2;;2;FALSE
S;1;1;super;super-;;supérieur(e) / dessus;Du latin super (« au-dessus de »).;;;;Latin;Moyen;;super-;1;;1;FALSE
S;1;1;supra;supra-;;supérieur(e) / au-dessus / en haut;De l'adverbe latin supra « au-dessus de, supérieur à, en haut ».;;;;Latin;Rare;;supra-;1;;1;FALSE
S;1;1;sur;sur-;;supérieur(e) / dessus;Du latin super (« au-dessus de »).;;;;Latin;Moyen;;sur-;1;;1;FALSE
S;1;2;sy;sy-;;avec;Du grec ancien σύν, sún (« avec », « ensemble »).;syn;Devant un s, le plus souvent, le n de syn s'élide (sy-stème, sy-stole ou sy-style) ou bien il se transforme en s (syssitie), mais il peut aussi rester inchangé (synstylé).;système;Grec;Frequent;;sy-;1;;1;FALSE
S;2;3;syco;syco-;;la figue;Du grec ancien σῦκον, sûkon (« figue »).;;;sycophage;Grec;Rare;;syco-;2;;2;FALSE
S;1;2;syl;syl-;;avec;Du grec ancien σύν, sún (« avec », « ensemble »).;syn;Devant un l, le n de syn se transforme en l (syllabe).;syllabe;Grec;Frequent;;syl-;1;;1;FALSE
S;2;3;sylvi;sylvi-;;le bois;Du latin silva (« bois », « forêt »).;sylvi;;;Latin;Rare;;sylvi-;2;;2;FALSE
S;1;2;sym;sym-;;avec;Du grec ancien σύν, sún (« avec », « ensemble »).;syn;Le n de syn se transforme en m devant les consonnes bilabiales b (symbole) et p (sympathie).;symbole, sympathie;Grec;Frequent;;sym-;1;;1;FALSE
S;1;3;sympathico;sympathico-;;le système nerveux sympathique;;sympathico;sympathicothérapie : réflexologie endonasale;sympathicotonie, sympathicothérapie;Moderne;Moyen;;sympathico-;1;;1;FALSE
S;2;3;sympatho;sympatho-;;le système nerveux sympathique;;sympatho;;sympathologie;Moderne;Moyen;;sympatho-;2;;2;FALSE
S;1;2;syn;syn-;;avec;Du grec ancien σύν, sún (« avec », « ensemble »).;syn;;synergie;Grec;Frequent;;syn-;1;;1;FALSE
S;2;1;syndico;syndico-;;syndicat;;;;syndicoanarchiste;Néologisme amusant;Absent;;syndico-;2;;2;FALSE
S;2;2;synthèse;;-synthèse;composition;Du latin synthesis.;;;;Latin;Moyen;;;2;-synthèse;2;FALSE
S;1;2;syr;syr-;;avec;Du grec ancien σύν, sún (« avec », « ensemble »).;syn;Devant un r, le n de syn se transforme en r (syrrhapte);syrrhapte;Grec;Rare;;syr-;1;;1;FALSE
T;2;2;tachy;tachy-;;rapide;Du grec ancien ταχύς, takhús (« rapide »).;;;;Grec;Moyen;;tachy-;2;;2;FALSE
T;2;2;taphe;;-taphe;tombeau;;;;;;Rare;;;2;-taphe;2;FALSE
T;2;3;tauto;tauto-;;identique;Du grec ancien ταὐτό, tauto, crase attique pour τὸ αὐτό, to auto neutre de ὁ αὐτός, o autos (« le même »).;;;tautologie;Grec;Moyen;;tauto-;2;;2;FALSE
T;2;3;taxi;taxi-;;la disposition;Du grec ancien τάξις, taxis (« arrangement, ordonnancement »).;;;;Grec;Moyen;;taxi-;2;;2;FALSE
T;2;3;taxie;;-taxie;disposition;Du grec ancien τάξις, taxis (« arrangement, ordonnancement »).;;;;Grec;Frequent;;;2;-taxie;2;FALSE
T;2;3;taxo;taxo-;;la disposition;Du grec ancien τάξις, taxis (« arrangement, ordonnancement »).;;;;Grec;Rare;;taxo-;2;;2;FALSE
T;2;1;technie;;-technie;technique;Du grec ancien τέχνη, tekhnê (« art, métier »).;;;;Grec;Moyen;;;2;-technie;2;FALSE
T;2;1;technique;;-technique;technique;Du grec ancien τέχνη, tekhnê (« art, métier »).;;;;Grec;Frequent;;;2;-technique;2;FALSE
T;2;1;techno;techno-;;la technique;Du grec ancien τέχνη, tekhnê (« art, métier »).;;;;Grec;Frequent;;techno-;2;;2;FALSE
T;2;3;tecto;tecto-;;le toit;Du latin tectum (« toit »).;;;tectonique;Latin;Rare;;tecto-;2;;2;FALSE
T;1;1;téle;téle-;;à distance;;;;;;Moyen;;téle-;1;;1;FALSE
T;2;1;télé;télé-;;à distance;;;;;;Frequent;;télé-;2;;2;FALSE
T;2;3;téléo;téléo-;;le but;Du grec ancien τέλος, télos (« fin, but »).;télos;;téléologie;Grec;Moyen;;téléo-;2;;2;FALSE
T;2;3;télo;télo-;;le but;Du grec ancien τέλος, télos (« fin, but »).;télos;;télomère;Grec;Moyen;;télo-;2;;2;FALSE
T;2;2;téra;téra-;;le monstre -> mille milliards (10^12);Du grec ancien τέρας, teras (« monstre »), à cause de sa ressemblance avec τετρα, tetra (« quatre »), car 10^12 = 1000^4.;;;térawatt;Grec;Rare;;téra-;2;;2;FALSE
T;2;3;térato;térato-;;le monstre;Du grec ancien τέρας, τέρατος, téras, tératos (« monstre »).;;;tératologie;Grec;Moyen;;térato-;2;;2;FALSE
T;0;1;terra;terra-;;la terre;Du latin terra (« terre »).;terra;Un seul mot (terraformation), préfixe non retenu;terraformation;Latin;Absent;;terra-;0;;0;FALSE
T;2;1;terri;terri-;;la terre;Du latin terra (« terre »).;terra;;terricole;Latin;Rare;;terri-;2;;2;FALSE
T;2;2;tétano;tétano-;;la tension;;;;;;Rare;;tétano-;2;;2;FALSE
T;2;2;tétra;tétra-;;quatre;Du grec ancien τετρα-, tetra-, issu de τέσσαρες, tessares (« quatre »).;tétra;;;Grec;Frequent;;tétra-;2;;2;FALSE
T;2;2;thalasso;thalasso-;;la mer;;;;;;Moyen;;thalasso-;2;;2;FALSE
T;2;2;thanasie;;-thanasie;mort;Du grec ancien θάνατος, thanatos (« mort »).;thanato;;;Grec;Rare;;;2;-thanasie;2;FALSE
T;2;2;thanato;thanato-;;la mort;Du grec ancien θάνατος, thanatos (« mort »).;thanato;;;Grec;Moyen;;thanato-;2;;2;FALSE
T;2;2;théisme;;-théisme;divinité;;;;;;Moyen;;;2;-théisme;2;FALSE
T;2;2;théo;théo-;;le divin;;;;;;Frequent;;théo-;2;;2;FALSE
T;2;2;thèque;;-thèque;rangement;Emprunt au grec ancien θήκη, thêkê (« étui, boîte, caisse ») et ranger.;;;;Grec;Frequent;;;2;-thèque;2;FALSE
T;0;3;thér;thér-;;la bête;Du grec ancien θήρ, thêr (« bête »).;;;;Grec;Absent;;thér-;0;;0;FALSE
T;2;1;thérapeute;;-thérapeute;médecin;Du grec ancien θεραπεία, therapeía (« cure ») dérivé de θεραπεύω, therapévô (« servir, prendre soin de, soigner, traiter »), issu de θεράπων, therápôn (« serviteur »).;thérapie;;;Grec;Moyen;;;2;-thérapeute;2;FALSE
T;2;1;thérapie;;-thérapie;médecine;Du grec ancien θεραπεία, therapeía (« cure ») dérivé de θεραπεύω, therapévô (« servir, prendre soin de, soigner, traiter »), issu de θεράπων, therápôn (« serviteur »).;thérapie;;;Grec;Frequent;;;2;-thérapie;2;FALSE
T;1;1;thérapique;;-thérapique;médecine;Du grec ancien θεραπεία, therapeía (« cure ») dérivé de θεραπεύω, therapévô (« servir, prendre soin de, soigner, traiter »), issu de θεράπων, therápôn (« serviteur »).;thérapie;;;Grec;Frequent;;;1;-thérapique;1;FALSE
T;2;1;thérapisme;;-thérapisme;médecine;Du grec ancien θεραπεία, therapeía (« cure ») dérivé de θεραπεύω, therapévô (« servir, prendre soin de, soigner, traiter »), issu de θεράπων, therápôn (« serviteur »).;thérapie;;;Grec;Absent;;;2;-thérapisme;2;FALSE
T;1;1;therm;therm-;;la chaleur;Du grec ancien θερμός, thermós (« chaud »).;thermo;;;Grec;Frequent;;therm-;1;;1;FALSE
T;2;1;therme;;-therme;chaleur;Du grec ancien θερμός, thermós (« chaud »).;thermo;;;Grec;Moyen;;;2;-therme;2;FALSE
T;2;1;thermie;;-thermie;chaleur;Du grec ancien θερμός, thermós (« chaud »).;thermo;;;Grec;Frequent;;;2;-thermie;2;FALSE
T;2;1;thermo;thermo-;;la chaleur;Du grec ancien θερμός, thermós (« chaud »).;thermo;;;Grec;Frequent;;thermo-;2;;2;FALSE
T;2;3;théro;théro-;;la bête;Du grec ancien θήρ, thêr (« bête »).;;;théropode;Grec;Moyen;;théro-;2;;2;FALSE
T;1;3;thromb;thromb-;;le caillot;Du grec ancien θρόμβος, thrombos (« tas, caillot »).;;;;Grec;Rare;;thromb-;1;;1;FALSE
T;2;3;thrombo;thrombo-;;le caillot;Du grec ancien θρόμβος, thrombos (« tas, caillot »).;;;thrombographie;Grec;Frequent;;thrombo-;2;;2;FALSE
T;2;2;tome;;-tome;coupure;Du grec ancien τομός, tomós (« coupure »).;tomo;;atome;Grec;Frequent;;;2;-tome;2;FALSE
T;0;2;tome;;-tome;tumeur;De grec ancien ωμα, ôma (« tumeur »), issu de ὠμός, ômos (« dur, cruel, inhumain »).;;-ome et non -tome;hématome, tératome;Grec;Frequent;;;0;-tome;0;TRUE
T;2;2;tomie;;-tomie;découpe;Du grec ancien τομός, tomós (« coupure »).;tomo;;vasectomie;Grec;Frequent;;;2;-tomie;2;FALSE
T;1;2;tomique;;-tomique;découpe;Du grec ancien τομός, tomós (« coupure »).;tomo;;atomique;Grec;Frequent;;;1;-tomique;1;FALSE
T;2;2;tomisme;;-tomisme;découpe;Du grec ancien τομός, tomós (« coupure »).;tomo;;atomisme;Grec;Rare;;;2;-tomisme;2;FALSE
T;2;2;tomo;tomo-;;découpé(e);Du grec ancien τομός, tomós (« coupure »).;tomo;;tomographie;Grec;Frequent;;tomo-;2;;2;FALSE
T;2;2;tope;;-tope;lieu;;;;;;Moyen;;;2;-tope;2;FALSE
T;2;2;topie;;-topie;lieu;;;;;;Moyen;;;2;-topie;2;FALSE
T;2;2;topo;topo-;;le lieu;;;;;;Frequent;;topo-;2;;2;FALSE
T;2;2;toti;toti-;;tout(e);Du latin totus (« tout »).;toti;;totipotent;Latin;Absent;;toti-;2;;2;FALSE
T;1;1;tox;tox-;;toxique;Pour l’adjectif du latin toxicus (« empoisonné »), pour le nom du latin toxicum (« poison »).;;;toxique;Latin;Frequent;;tox-;1;;1;FALSE
T;2;1;toxico;toxico-;;toxique;Pour l’adjectif du latin toxicus (« empoisonné »), pour le nom du latin toxicum (« poison »).;;;toxicologie;Latin;Frequent;;toxico-;2;;2;FALSE
T;2;3;toxo;toxo-;;arc;Du grec ancien τόξον, tóxon (« arc »).;;;toxoplasme;Grec;Rare;;toxo-;2;;2;FALSE
T;1;2;trans;trans-;;la modification;Du latin trans-.;trans : modification;;;Latin;Frequent;;trans-;1;;1;FALSE
T;1;2;trans;trans-;;le passage à travers / au-delà;Du latin trans-.;trans : passage;;;Latin;Frequent;;trans-;1;;1;TRUE
T;2;2;traumato;traumato-;;la blessure;;;;;;Moyen;;traumato-;2;;2;FALSE
T;2;1;tri;tri-;;triple;;;;;;Frequent;;tri-;2;;2;FALSE
T;2;3;tribo;tribo-;;le frottement;Du grec ancien τρίβω, tríbô (« frotter »).;;;;Grec;Rare;;tribo-;2;;2;FALSE
T;2;3;tricho;tricho-;;le poil;Du grec ancien θρίξ, τριχός, thrix, trikhos (« poil, cheveu »).;tricho : poil;;;Grec;Frequent;;tricho-;2;;2;FALSE
T;2;3;tricho;tricho-;;en trois;Du grec ancien τρίχα, tríkha (« en trois partie »).;tricho : en trois;;trichotomie;Grec;Frequent;trichotome, trichotomie, trichotomique;tricho-;2;;2;TRUE
T;2;1;tris;tris-;;triple;;;;;;Rare;;tris-;2;;2;FALSE
T;2;2;trombino;trombino-;;le visage;Dérivé de trombine, le visage, familièrement.;;;trombinoscope;Moderne;Rare;;trombino-;2;;2;FALSE
T;2;2;tron;;-tron;machine;Suffixe créé au 20ème siècle pour désigner des mots en rapport avec des instruments scientifiques.;tron;;cyclotron, magnétron;Moderne;Moyen;;;2;-tron;2;FALSE
T;2;2;trope;;-trope;orientation;;trope;;;;Frequent;;;2;-trope;2;FALSE
T;1;3;troph;troph-;;la nourriture / la croissance;Du grec ancien τροφή, trophê (« nourriture, croissance »).;tropho;;;Grec;Rare;;troph-;1;;1;FALSE
